x,y,layer1,layer2,voltage1,voltage2,current
3004.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00843866,0.00843868,-7.63146e-05
3004.24,520.757,TOP_LAYER,GND,0.00844955,0.0084496,-0.00019613
3004.24,520.757,GND,12V_FUSED,0.0084496,0.00845014,-0.000335634
3004.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00845014,0.00845022,-0.000335634
3004.24,670.757,TOP_LAYER,GND,0.00845508,0.00845514,-0.000265895
3004.24,670.757,GND,12V_FUSED,0.00845514,0.00845575,-0.000377378
3004.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00845575,0.00845584,-0.000377378
3041.74,145.757,TOP_LAYER,GND,0.00843947,0.00843948,-4.20955e-05
3041.74,145.757,GND,12V_FUSED,0.00843948,0.00843963,-9.16048e-05
3041.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00843963,0.00843965,-9.16048e-05
3041.74,295.757,TOP_LAYER,GND,0.00844227,0.00844226,2.45495e-05
3041.74,295.757,GND,12V_FUSED,0.00844226,0.00844254,-0.000170236
3041.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00844254,0.00844258,-0.000170236
3041.74,445.757,TOP_LAYER,GND,0.00844694,0.00844696,-0.0001037
3041.74,445.757,GND,12V_FUSED,0.00844696,0.00844734,-0.000228
3041.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00844734,0.00844739,-0.000228
3041.74,595.757,TOP_LAYER,GND,0.00845236,0.0084524,-0.000190919
3041.74,595.757,GND,12V_FUSED,0.0084524,0.00845286,-0.000283558
3041.74,595.757,12V_FUSED,BOTTOM_LAYER,0.00845286,0.00845293,-0.000283558
3041.74,745.757,TOP_LAYER,GND,0.00845723,0.00845724,-2.07605e-05
3041.74,745.757,GND,12V_FUSED,0.00845724,0.00845695,0.000174722
3041.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00845695,0.00845692,0.000174722
3041.74,895.757,TOP_LAYER,GND,0.00846081,0.00846084,-0.000162529
3041.74,895.757,GND,12V_FUSED,0.00846084,0.0084607,9.0439e-05
3041.74,895.757,12V_FUSED,BOTTOM_LAYER,0.0084607,0.00846068,9.0439e-05
3041.74,1045.76,TOP_LAYER,GND,0.00846223,0.00846228,-0.000231187
3041.74,1045.76,GND,12V_FUSED,0.00846228,0.0084625,-0.000131828
3041.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.0084625,0.00846253,-0.000131828
3079.24,70.7574,TOP_LAYER,GND,0.00843913,0.00843915,-5.64603e-05
3079.24,70.7574,GND,12V_FUSED,0.00843915,0.00843922,-4.55744e-05
3079.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00843922,0.00843923,-4.55744e-05
3079.24,370.757,TOP_LAYER,GND,0.00844458,0.00844459,-6.32451e-05
3079.24,370.757,GND,12V_FUSED,0.00844459,0.00844486,-0.000166902
3079.24,370.757,12V_FUSED,BOTTOM_LAYER,0.00844486,0.0084449,-0.000166902
3079.24,520.757,TOP_LAYER,GND,0.00844968,0.00844971,-0.000142511
3079.24,520.757,GND,12V_FUSED,0.00844971,0.00845006,-0.000213281
3079.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00845006,0.00845011,-0.000213281
3079.24,670.757,TOP_LAYER,GND,0.00845488,0.00845492,-0.00017276
3079.24,670.757,GND,12V_FUSED,0.00845492,0.0084554,-0.000293885
3079.24,670.757,12V_FUSED,BOTTOM_LAYER,0.0084554,0.00845547,-0.000293885
3079.24,820.757,TOP_LAYER,GND,0.00845907,0.00845907,-8.99976e-06
3079.24,820.757,GND,12V_FUSED,0.00845907,0.0084589,0.000105385
3079.24,820.757,12V_FUSED,BOTTOM_LAYER,0.0084589,0.00845888,0.000105385
3079.24,970.757,TOP_LAYER,GND,0.00846125,0.00846128,-0.000141838
3079.24,970.757,GND,12V_FUSED,0.00846128,0.00846157,-0.000178222
3079.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00846157,0.00846161,-0.000178222
3116.74,145.757,TOP_LAYER,GND,0.00843978,0.00843979,-6.63849e-05
3116.74,145.757,GND,12V_FUSED,0.00843979,0.00843989,-5.96583e-05
3116.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00843989,0.0084399,-5.96583e-05
3116.74,295.757,TOP_LAYER,GND,0.00844254,0.00844256,-7.76102e-05
3116.74,295.757,GND,12V_FUSED,0.00844256,0.00844274,-0.000109137
3116.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00844274,0.00844276,-0.000109137
3116.74,445.757,TOP_LAYER,GND,0.00844709,0.00844711,-0.000108989
3116.74,445.757,GND,12V_FUSED,0.00844711,0.00844736,-0.000151753
3116.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00844736,0.0084474,-0.000151753
3116.74,595.757,TOP_LAYER,GND,0.00845236,0.00845239,-0.000133542
