x,y,layer1,layer2,voltage1,voltage2,current
2854.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00396827,0.00396828,-0.000137504
2891.74,145.757,TOP_LAYER,GND,0.0039612,0.0039612,1.81201e-05
2891.74,145.757,GND,12V_FUSED,0.0039612,0.0039612,-5.70348e-06
2891.74,145.757,12V_FUSED,BOTTOM_LAYER,0.0039612,0.0039612,-5.70348e-06
2891.74,445.757,TOP_LAYER,GND,0.00396341,0.00396338,0.00032061
2891.74,445.757,GND,12V_FUSED,0.00396338,0.00396338,-7.61302e-06
2891.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00396338,0.00396338,-7.61302e-06
2891.74,595.757,TOP_LAYER,GND,0.00396502,0.00396503,-0.000103187
2891.74,595.757,GND,12V_FUSED,0.00396503,0.00396507,-9.20348e-05
2891.74,595.757,12V_FUSED,BOTTOM_LAYER,0.00396507,0.00396508,-9.20348e-05
2891.74,745.757,TOP_LAYER,GND,0.00396662,0.00396665,-0.00035435
2891.74,745.757,GND,12V_FUSED,0.00396665,0.00396661,8.07389e-05
2891.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00396661,0.0039666,8.07389e-05
2891.74,1045.76,TOP_LAYER,GND,0.00396804,0.00396806,-0.000232345
2891.74,1045.76,GND,12V_FUSED,0.00396806,0.00396809,-6.79501e-05
2891.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00396809,0.0039681,-6.79501e-05
2894.24,245.757,TOP_LAYER,GND,0.00396169,0.00396168,2.28898e-05
2894.24,245.757,GND,12V_FUSED,0.00396168,0.0039617,-2.99046e-05
2894.24,245.757,12V_FUSED,BOTTOM_LAYER,0.0039617,0.0039617,-2.99046e-05
2894.24,365.757,TOP_LAYER,GND,0.00396256,0.00396256,1.83526e-05
2894.24,365.757,GND,12V_FUSED,0.00396256,0.00396259,-6.69572e-05
2894.24,365.757,12V_FUSED,BOTTOM_LAYER,0.00396259,0.0039626,-6.69572e-05
2894.24,805.757,TOP_LAYER,GND,0.00396699,0.00396703,-0.000448368
2894.24,805.757,GND,12V_FUSED,0.00396703,0.00396716,-0.00024227
2894.24,805.757,12V_FUSED,BOTTOM_LAYER,0.00396716,0.00396718,-0.00024227
2894.24,930.757,TOP_LAYER,GND,0.00396776,0.0039678,-0.00035666
2894.24,930.757,GND,12V_FUSED,0.0039678,0.00396785,-0.000103219
2894.24,930.757,12V_FUSED,BOTTOM_LAYER,0.00396785,0.00396786,-0.000103219
2929.24,70.7574,TOP_LAYER,GND,0.00396125,0.00396125,5.1501e-06
2929.24,70.7574,GND,12V_FUSED,0.00396125,0.00396125,7.1904e-06
2929.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00396125,0.00396125,7.1904e-06
2929.24,220.757,TOP_LAYER,GND,0.00396168,0.00396168,2.27485e-05
2929.24,220.757,GND,12V_FUSED,0.00396168,0.00396169,-1.19504e-05
2929.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00396169,0.00396169,-1.19504e-05
2929.24,520.757,TOP_LAYER,GND,0.00396424,0.00396424,3.53901e-05
2929.24,520.757,GND,12V_FUSED,0.00396424,0.00396425,-2.36576e-05
2929.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00396425,0.00396425,-2.36576e-05
2929.24,670.757,TOP_LAYER,GND,0.00396587,0.00396588,-0.000107149
2929.24,670.757,GND,12V_FUSED,0.00396588,0.00396597,-0.000179225
2929.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00396597,0.00396599,-0.000179225
2944.2,246.938,TOP_LAYER,GND,0.00396188,0.00396188,3.4579e-05
2944.2,246.938,GND,12V_FUSED,0.00396188,0.00396189,-1.57542e-05
2944.2,246.938,12V_FUSED,BOTTOM_LAYER,0.00396189,0.00396189,-1.57542e-05
