x,y,layer1,layer2,voltage1,voltage2,current
2994.24,930.757,TOP_LAYER,GND,0.00604302,0.00604307,-0.000208759
2994.24,930.757,GND,12V_FUSED,0.00604307,0.00604255,0.000319411
2994.24,930.757,12V_FUSED,BOTTOM_LAYER,0.00604255,0.00604248,0.000319411
3004.24,70.7574,TOP_LAYER,GND,0.00606594,0.00606592,5.91561e-05
3004.24,70.7574,GND,12V_FUSED,0.00606592,0.0060658,7.6316e-05
3004.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.0060658,0.00606578,7.6316e-05
3004.24,520.757,TOP_LAYER,GND,0.00605491,0.00605487,0.000196134
3004.24,520.757,GND,12V_FUSED,0.00605487,0.00605432,0.00033564
3004.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00605432,0.00605424,0.00033564
3004.24,670.757,TOP_LAYER,GND,0.00604938,0.00604932,0.0002659
3004.24,670.757,GND,12V_FUSED,0.00604932,0.00604871,0.000377385
3004.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00604871,0.00604862,0.000377385
3041.74,145.757,TOP_LAYER,GND,0.00606499,0.00606498,4.20962e-05
3041.74,145.757,GND,12V_FUSED,0.00606498,0.00606484,9.16065e-05
3041.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00606484,0.00606481,9.16065e-05
3041.74,295.757,TOP_LAYER,GND,0.0060622,0.0060622,-2.45502e-05
3041.74,295.757,GND,12V_FUSED,0.0060622,0.00606192,0.000170239
3041.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00606192,0.00606188,0.000170239
3041.74,445.757,TOP_LAYER,GND,0.00605752,0.0060575,0.000103702
3041.74,445.757,GND,12V_FUSED,0.0060575,0.00605713,0.000228004
3041.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00605713,0.00605707,0.000228004
3041.74,595.757,TOP_LAYER,GND,0.0060521,0.00605206,0.000190923
3041.74,595.757,GND,12V_FUSED,0.00605206,0.0060516,0.000283563
3041.74,595.757,12V_FUSED,BOTTOM_LAYER,0.0060516,0.00605153,0.000283563
3041.74,745.757,TOP_LAYER,GND,0.00604723,0.00604722,2.07608e-05
3041.74,745.757,GND,12V_FUSED,0.00604722,0.00604751,-0.000174726
3041.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00604751,0.00604755,-0.000174726
3041.74,895.757,TOP_LAYER,GND,0.00604365,0.00604361,0.000162532
3041.74,895.757,GND,12V_FUSED,0.00604361,0.00604376,-9.04409e-05
3041.74,895.757,12V_FUSED,BOTTOM_LAYER,0.00604376,0.00604378,-9.04409e-05
3041.74,1045.76,TOP_LAYER,GND,0.00604223,0.00604218,0.000231192
3041.74,1045.76,GND,12V_FUSED,0.00604218,0.00604196,0.000131831
3041.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00604196,0.00604193,0.000131831
3079.24,70.7574,TOP_LAYER,GND,0.00606533,0.00606532,5.64613e-05
3079.24,70.7574,GND,12V_FUSED,0.00606532,0.00606524,4.55752e-05
3079.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00606524,0.00606523,4.55752e-05
3079.24,370.757,TOP_LAYER,GND,0.00605988,0.00605987,6.32461e-05
3079.24,370.757,GND,12V_FUSED,0.00605987,0.0060596,0.000166905
3079.24,370.757,12V_FUSED,BOTTOM_LAYER,0.0060596,0.00605956,0.000166905
3079.24,520.757,TOP_LAYER,GND,0.00605478,0.00605475,0.000142513
3079.24,520.757,GND,12V_FUSED,0.00605475,0.0060544,0.000213285
3079.24,520.757,12V_FUSED,BOTTOM_LAYER,0.0060544,0.00605435,0.000213285
3079.24,670.757,TOP_LAYER,GND,0.00604958,0.00604954,0.000172763
3079.24,670.757,GND,12V_FUSED,0.00604954,0.00604906,0.000293891
3079.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00604906,0.006049,0.000293891
3079.24,820.757,TOP_LAYER,GND,0.00604539,0.00604539,8.99984e-06
3079.24,820.757,GND,12V_FUSED,0.00604539,0.00604556,-0.000105387
3079.24,820.757,12V_FUSED,BOTTOM_LAYER,0.00604556,0.00604558,-0.000105387
3079.24,970.757,TOP_LAYER,GND,0.00604321,0.00604318,0.000141841
3079.24,970.757,GND,12V_FUSED,0.00604318,0.00604289,0.000178225
3079.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00604289,0.00604285,0.000178225
3116.74,145.757,TOP_LAYER,GND,0.00606468,0.00606467,6.63862e-05
3116.74,145.757,GND,12V_FUSED,0.00606467,0.00606457,5.96594e-05
3116.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00606457,0.00606456,5.96594e-05
3116.74,295.757,TOP_LAYER,GND,0.00606192,0.0060619,7.76116e-05
3116.74,295.757,GND,12V_FUSED,0.0060619,0.00606172,0.000109139
3116.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00606172,0.0060617,0.000109139
3116.74,445.757,TOP_LAYER,GND,0.00605737,0.00605735,0.000108991
